Timestamp,Server_ID,CPU_Utilization_%,Memory_Utilization_%,Power_Usage_Watts
2026-01-01 02:10:00,S1,69.01592750143107,79.94547727438709,144.18271356373577
2026-01-01 02:15:00,S1,69.72349132837633,77.45481634348805,151.63550314949467
2026-01-01 02:20:00,S1,72.44580552837508,72.61441026685401,146.4554787293312
2026-01-01 02:25:00,S1,64.4760231616303,69.40252365556617,147.58536983809717
2026-01-01 02:30:00,S1,68.47129185168683,76.17918043329772,145.50561965785636
2026-01-01 02:35:00,S1,61.53948678041083,67.54669108051861,157.13310011117557
2026-01-01 02:40:00,S1,71.95852305378932,75.05478948111836,147.05156238017082
2026-01-01 02:45:00,S1,73.23397713384868,75.44639821492159,140.97059237555487
2026-01-01 02:50:00,S1,67.57316564508452,78.4533686659917,149.40812973210262
2026-01-01 02:55:00,S1,77.80566261959085,87.17088528502964,138.12741577235911
2026-01-01 03:00:00,S1,63.70918039016584,75.54170732963279,144.11635817225329
2026-01-01 03:05:00,S1,62.374280659195065,71.22842347466661,132.02285862779257
2026-01-01 03:10:00,S1,70.63274254243665,73.82536440146909,133.8431572704035
2026-01-01 03:15:00,S1,74.51689844938377,65.27405305849696,140.05026875467715
2026-01-01 03:20:00,S1,77.42907360329157,70.79810146480237,141.26477522623225
2026-01-01 03:25:00,S1,66.40075181899832,72.3633768457693,136.86627421801353
2026-01-01 03:30:00,S1,73.73272420307674,71.91321975886927,133.8048734567231
2026-01-01 03:35:00,S1,67.75012517134276,75.40493712478506,131.19440120374958
2026-01-01 03:40:00,S1,66.64296151385217,70.62608414192842,123.57389340291945
2026-01-01 03:45:00,S1,71.44888244209959,80.42378424072503,125.59049954622995
2026-01-01 03:50:00,S1,69.77879401133796,74.88545983941319,125.07340371781659
2026-01-01 03:55:00,S1,58.08506998856687,74.88899796990943,130.81991533519934
2026-01-01 04:00:00,S1,72.7640618801158,73.3323319980076,125.38821717919603
2026-01-01 04:05:00,S1,71.66192740338406,75.76926004762134,112.97623316968264
2026-01-01 04:10:00,S1,60.980927835371425,79.12547278076713,121.5260778807419
2026-01-01 04:15:00,S1,65.40364205400512,70.65617238888153,116.09484378911982
2026-01-01 04:20:00,S1,65.18079264830139,71.67825828004736,112.75807114001415
2026-01-01 04:25:00,S1,63.27175055693808,73.41242581412686,117.33874209321242
2026-01-01 04:30:00,S1,58.44796995352482,68.14915191151708,117.59565577092602
2026-01-01 04:35:00,S1,57.04757739994133,70.71495510324435,115.28724926863632
2026-01-01 04:40:00,S1,59.46097289081898,72.34823172173931,104.66200136965978
2026-01-01 04:45:00,S1,64.61410530543492,79.00480849079122,105.58332749887414
2026-01-01 04:50:00,S1,60.610710827960986,75.83472593854141,107.10790305549321
2026-01-01 04:55:00,S1,55.164329356596085,75.36456547213557,108.70903896480532
2026-01-01 05:00:00,S1,59.9849739453774,78.51156617034152,99.87910776059482
2026-01-01 05:05:00,S1,40.979217105091394,73.41657966864939,99.86044231649014
2026-01-01 05:10:00,S1,60.04959131676234,75.88817884395989,93.84679047109657
2026-01-01 05:15:00,S1,44.6814475125465,73.23838126227773,92.0687070965463
2026-01-01 05:20:00,S1,50.634545780553495,74.88633599892839,100.87044531030946
2026-01-01 05:25:00,S1,45.909691818517324,70.43735677427068,102.43880454896816
2026-01-01 05:30:00,S1,44.09256978305785,60.93548771878505,94.24360268219651
2026-01-01 05:35:00,S1,55.42678784120327,72.22361789177967,98.66779513197707
2026-01-01 05:40:00,S1,46.34166412090815,79.76144326629304,94.60898724193149
2026-01-01 05:45:00,S1,49.473141980072135,77.01896172566111,88.83344254317876
2026-01-01 05:50:00,S1,46.57149854985311,76.94280443406296,93.23474454100854
2026-01-01 05:55:00,S1,48.26388990788176,78.01242212052055,98.59966188259921
2026-01-01 06:00:00,S1,45.344548227598786,71.97930805342195,90.32709827057911
2026-01-01 06:05:00,S1,37.63844214571371,72.21544276205285,98.04282767256443
2026-01-01 06:10:00,S1,48.14093123072234,67.82234514642398,76.95202973141323
2026-01-01 06:15:00,S1,39.81222590428687,69.00119172705406,94.1098462876047
2026-01-01 06:20:00,S1,33.63668342545473,73.32089950630353,90.50377966530301
2026-01-01 06:25:00,S1,38.436690013510095,75.91182578888252,88.76008043974912
2026-01-01 06:30:00,S1,47.25970039410928,68.83574990926077,91.01811846007072
2026-01-01 06:35:00,S1,43.208435783506076,66.91318590392429,81.04208897507682
2026-01-01 06:40:00,S1,36.44005862784155,68.78886095741058,90.41695135016803
2026-01-01 06:45:00,S1,35.689311532495026,71.4056555367095,93.94889203866344
2026-01-01 06:50:00,S1,35.10765752780082,60.78544232536412,100.31089639363654
2026-01-01 06:55:00,S1,46.40935867075687,56.12099074383791,91.19525281124989
2026-01-01 07:00:00,S1,37.27617073912421,64.43887318687423,90.71297306653254
2026-01-01 07:05:00,S1,36.890131548524806,60.67054581608264,93.31532127334724
2026-01-01 07:10:00,S1,39.298719455325525,63.809258852611464,101.56538474284241
2026-01-01 07:15:00,S1,34.78389429299083,65.18063094715427,99.8873955854865
2026-01-01 07:20:00,S1,31.77389146429529,63.21700963226323,96.9361392405072
2026-01-01 07:25:00,S1,31.60417275127256,72.30388634048697,103.57330788776213
2026-01-01 07:30:00,S1,31.783476539938313,66.22858411711336,102.98949583055199
2026-01-01 07:35:00,S1,31.550662273991133,65.64600006374026,108.91365694878483
2026-01-01 07:40:00,S1,35.010841928987816,66.79933450652477,102.18948304722039
2026-01-01 07:45:00,S1,31.30978449462791,57.535156522272516,105.74730386893471
2026-01-01 07:50:00,S1,34.432774181135386,67.96271103915373,107.1608228208892
2026-01-01 07:55:00,S1,30.12829148433704,61.92342434576595,103.5825568051006
2026-01-01 08:00:00,S1,30.73066159566637,65.18746595188293,114.19548582396527
2026-01-01 08:05:00,S1,20.19583660595083,56.006779175098835,115.8637222847199
2026-01-01 08:10:00,S1,34.66191105273032,53.126923143167836,116.44909302112708
2026-01-01 08:15:00,S1,47.6256945830945,83.86811050978349,199.12068185793783
2026-01-01 08:20:00,S1,34.99027305978398,61.834876647371544,113.11182928922995
2026-01-01 08:25:00,S1,15.545640887502424,54.9709640360352,119.97064472401671
2026-01-01 08:30:00,S1,40.539920614898314,54.66181218922723,122.23728608243485
2026-01-01 08:35:00,S1,29.51550406615426,64.16718614654931,121.80083619099881
2026-01-01 08:40:00,S1,53.870685702924575,67.76156543836593,215.63509534725472
2026-01-01 08:45:00,S1,25.376435318964816,65.81794084946658,131.47898244133773
2026-01-01 08:50:00,S1,33.886135630819844,52.63707665126469,140.66037950377319
2026-01-01 08:55:00,S1,25.84415407651514,59.87057214321853,133.82865465455808
2026-01-01 09:00:00,S1,28.32337465059078,54.5772367004782,135.91860026802283
2026-01-01 09:05:00,S1,41.38464921305615,58.78172034830214,135.87584456761488
2026-01-01 09:10:00,S1,31.273810663136135,52.5948543259567,128.2071917786334
2026-01-01 09:15:00,S1,33.76665629020984,54.0557333197535,139.15105891335006
2026-01-01 09:20:00,S1,37.52063270744276,54.63364036986509,140.991103719053
2026-01-01 09:25:00,S1,36.17694661013777,48.982962728575586,154.33067032072825
2026-01-01 09:30:00,S1,35.01514061828606,57.268816416165734,142.29010704248242
2026-01-01 09:35:00,S1,36.68736997223128,50.575785127455894,145.90515226838002
2026-01-01 09:40:00,S1,47.512837950983425,51.5827933725376,145.27288214885783
2026-01-01 09:45:00,S1,35.873128635281134,47.34517920766073,140.55144968639522
2026-01-01 09:50:00,S1,37.86296752819105,39.10398837062021,152.9529758689615
2026-01-01 09:55:00,S1,8.567246416634633,25.283621342759137,45.520450286347526
2026-01-01 10:00:00,S1,43.863701720664444,63.20056658297521,152.5560099065381
2026-01-01 10:05:00,S1,45.0502842351703,54.68438263598244,144.5664934416202
2026-01-01 10:10:00,S1,43.11205999431942,50.298066701232635,156.5248553400688
2026-01-01 10:15:00,S1,35.02908897700158,48.722420441874455,142.7823823602496
2026-01-01 10:20:00,S1,49.757567396121175,49.80156213462359,152.888867625117
2026-01-01 10:25:00,S1,36.723687748851134,52.087382191459625,160.9513510050823
2026-01-01 10:30:00,S1,44.850381431354,43.120806031930606,144.97225227218155
2026-01-01 10:35:00,S1,40.462436944458744,54.28041489587504,146.9009697520567
2026-01-01 10:40:00,S1,44.822564559463274,51.98081467637546,149.9206643420394
2026-01-01 10:45:00,S1,47.70731322216328,51.7014052674144,146.47862905616026
2026-01-01 10:50:00,S1,48.59928964097261,50.02118089710566,140.70162685146323
2026-01-01 10:55:00,S1,50.03780049453162,47.657246615593714,148.14417203618868
2026-01-01 11:00:00,S1,56.93705536161737,50.666132824883185,141.72631279774782
2026-01-01 11:05:00,S1,52.07899006305195,50.016117294417924,148.53534809376052
2026-01-01 11:10:00,S1,49.53377467712107,45.05486176655336,140.59634184258718
2026-01-01 11:15:00,S1,56.51655433095195,43.73810326327197,151.86958593609594
2026-01-01 11:20:00,S1,58.581258221335645,46.9096850346566,139.03471746205554
2026-01-01 11:25:00,S1,47.42779434747453,53.95324378662286,140.08098794081695
2026-01-01 11:30:00,S1,57.476828522000716,39.83398527983269,144.41341616128835
2026-01-01 11:35:00,S1,58.909698129230115,38.52708674822302,132.76558656910694
2026-01-01 11:40:00,S1,54.81800125471006,46.53768746291582,138.55646815587883
2026-01-01 11:45:00,S1,64.0723086594488,45.83161885557321,142.3852594337937
2026-01-01 11:50:00,S1,57.31544851451697,46.32144784698673,126.17983050490719
2026-01-01 11:55:00,S1,59.54761678105921,46.56644785912012,133.4518956588556
2026-01-01 12:00:00,S1,58.888539754853326,44.13710295989041,132.09007586057822
2026-01-01 12:05:00,S1,60.64425901282834,52.62344633350832,132.91904068723906
2026-01-01 12:10:00,S1,55.873946287418136,37.105284804364615,121.00880795054167
2026-01-01 12:15:00,S1,54.91876311229947,40.91771938551221,118.74646706931793
2026-01-01 12:20:00,S1,70.82827750985562,44.50910382518574,126.09249525184143
2026-01-01 12:25:00,S1,59.32907997470166,36.78941442929572,123.08797558595766
2026-01-01 12:30:00,S1,59.28488396133895,44.120894860703935,120.96944208495252
2026-01-01 12:35:00,S1,54.12117034974979,53.317158781710376,119.56426368986729
2026-01-01 12:40:00,S1,62.3064658391445,45.138704603535885,112.55551699191004
2026-01-01 12:45:00,S1,59.4644936403013,46.227039846839425,115.25652024177391
2026-01-01 12:50:00,S1,74.8329134469957,38.82673477017633,113.72357528362794
2026-01-01 12:55:00,S1,72.17783736458009,42.11448153400521,106.88003146309892
2026-01-01 13:00:00,S1,64.15580819043996,43.403675387076916,118.01199462664073
2026-01-01 13:05:00,S1,79.28739993764043,43.789006816100816,109.32837216992709
2026-01-01 13:10:00,S1,73.32260869601522,51.898185749059486,99.33034467649416
2026-01-01 13:15:00,S1,67.1372196203802,48.40515488275588,106.95546710422178
2026-01-01 13:20:00,S1,56.570204873180714,40.20036560999264,97.2496930298465
2026-01-01 13:25:00,S1,80.78538441411453,47.1452187278635,104.57961994055147
2026-01-01 13:30:00,S1,62.603242445135734,48.57277333303628,105.03481182571065
2026-01-01 13:35:00,S1,61.501048999129836,51.96514276510379,93.81814638371837
2026-01-01 13:40:00,S1,74.97394394285556,54.36341651780635,101.50547066175297
2026-01-01 13:45:00,S1,82.14871796358635,41.59494604107531,97.61171039009463
2026-01-01 13:50:00,S1,76.91580157796037,42.83901439525737,98.61401716425189
2026-01-01 13:55:00,S1,72.81398308566958,40.8412582425916,103.04441554997555
2026-01-01 14:00:00,S1,72.92372764021643,46.207621244964336,91.494798085569
2026-01-01 14:05:00,S1,74.1281695767089,49.9705670306812,88.22221626988717
2026-01-01 14:10:00,S1,73.52268568284812,52.84872582858047,86.92324384000993
2026-01-01 14:15:00,S1,70.9570618988006,47.81752945121353,86.78489600706152
2026-01-01 14:20:00,S1,69.85167707092022,46.894949460891795,90.08678725992843
2026-01-01 14:25:00,S1,68.75426780805098,49.561257136322915,91.9031697525489
2026-01-01 14:30:00,S1,64.99155359358994,44.94610551044392,91.4238306643564
2026-01-01 14:35:00,S1,67.01040587672341,59.8996234222636,94.13773339917131
2026-01-01 14:40:00,S1,59.56043683994199,41.75416499408091,90.14689327820454
2026-01-01 14:45:00,S1,67.10486178235485,51.06680711544079,97.54793042870362
2026-01-01 14:50:00,S1,62.18579638211235,60.621516457245875,89.27287719214492
2026-01-01 14:55:00,S1,61.10489106023504,50.90725640788672,104.62918438348744
2026-01-01 15:00:00,S1,66.97941336310622,50.30185886689842,94.70341933721213
2026-01-01 15:05:00,S1,72.46128600931505,49.85227424202323,87.94844365026823
2026-01-01 15:10:00,S1,69.47970394777997,51.13325758924815,87.64871599399488
2026-01-01 15:15:00,S1,56.389342690504655,59.303049036512775,96.29124507126208
2026-01-01 15:20:00,S1,58.61574603344165,41.790564701656045,93.74056811221394
2026-01-01 15:25:00,S1,67.55960813367189,60.935180803474694,99.50630668780914
2026-01-01 15:30:00,S1,57.20658055757944,46.573021538711046,99.47607309172187
2026-01-01 15:35:00,S1,60.23215597190908,52.790577563021955,98.00983886897805
2026-01-01 15:40:00,S1,63.3166242700438,52.41445969178168,95.48963220877758
2026-01-01 15:45:00,S1,54.91217660195454,57.94566942772272,93.57916395770135
2026-01-01 15:50:00,S1,59.446612044431355,47.459444013461855,100.42515245465373
2026-01-01 15:55:00,S1,51.39559897508865,58.21259102628272,108.51262739267773
2026-01-01 16:00:00,S1,54.186936373134664,66.47899033575546,106.93636744816048
2026-01-01 16:05:00,S1,57.90472844222277,50.00088868429832,101.32836267327781
2026-01-01 16:10:00,S1,47.438865750017335,58.22775379996221,110.16332397682892
2026-01-01 16:15:00,S1,56.69220186255347,54.4344667838079,113.006691798629
2026-01-01 16:20:00,S1,53.46764442852614,60.34119889992257,108.47877651024389
2026-01-01 16:25:00,S1,55.39635554879825,58.77665526091283,115.51273223217154
2026-01-01 16:30:00,S1,52.81568915983354,55.943939717021564,116.90197744935779
2026-01-01 16:35:00,S1,57.57526000344358,62.06203274351471,112.77631139994584
2026-01-01 16:40:00,S1,50.43744106872163,69.11608204867473,122.1662953369036
2026-01-01 16:45:00,S1,46.72147131069793,59.61139943154426,125.0659845693132
2026-01-01 16:50:00,S1,48.539684238516685,64.63572537966266,129.55307635505594
2026-01-01 16:55:00,S1,49.70899370890323,55.04056277842669,131.26622581691862
2026-01-01 17:00:00,S1,46.30780152227445,57.1932474484443,120.94454847257715
2026-01-01 17:05:00,S1,45.34621474844771,64.8040090718783,124.94847511094869
2026-01-01 17:10:00,S1,40.7238577555218,70.32669141123327,133.97937027975115
2026-01-01 17:15:00,S1,40.022699517404135,65.14543787349189,135.69462006826814
2026-01-01 17:20:00,S1,35.44238835494617,62.260010993388875,137.37052028851446
2026-01-01 17:25:00,S1,50.33829345055045,64.2759055182275,155.67002371808238
2026-01-01 17:30:00,S1,34.524797363697616,58.47732540878394,140.80702514519362
2026-01-01 17:35:00,S1,36.453882895194,68.19717963869569,145.10561465002482
2026-01-01 17:40:00,S1,35.523096379522464,70.02639031047731,145.59618300168765
2026-01-01 17:45:00,S1,42.81069394059678,63.78884317309431,145.39916220549912
2026-01-01 17:50:00,S1,36.10821171167501,64.12767205640193,141.79433134430298
2026-01-01 17:55:00,S1,43.096182657984926,68.22945620923939,148.30157721825344
2026-01-01 18:00:00,S1,32.79376949922977,65.13182547700153,141.68174805931145
2026-01-01 18:05:00,S1,36.8907308359111,67.39288628048307,145.29990434803852
2026-01-01 18:10:00,S1,30.6858296936014,78.62264601905542,144.89057336861555
2026-01-01 18:15:00,S1,44.988791731435164,67.28136278769063,148.4521303969461
2026-01-01 18:20:00,S1,27.76054507512722,67.10882316745818,160.23052756131614
2026-01-01 18:25:00,S1,34.71939760513415,66.03804620056742,139.82206032060827
2026-01-01 18:30:00,S1,35.84837632897174,73.36277400279775,152.9755335422388
2026-01-01 18:35:00,S1,34.296218154210386,69.09221783164506,141.74966848421445
2026-01-01 18:40:00,S1,30.88805414933371,67.0981111430668,147.6047088978709
2026-01-01 18:45:00,S1,30.79311595540269,77.28790444283042,155.4417491378393
2026-01-01 18:50:00,S1,31.330289252278984,78.1052449017191,150.23240268883802
2026-01-01 18:55:00,S1,30.087256097364573,68.32007308471844,144.31800371508942
2026-01-01 19:00:00,S1,35.39536053856703,62.29325617639094,145.80846043513367
2026-01-01 19:05:00,S1,41.425491392885576,76.95579300787125,152.34501780551557
2026-01-01 19:10:00,S1,27.425993281890968,68.77555864955596,144.7427765334599
2026-01-01 19:15:00,S1,23.249032193099293,76.42025623054924,148.81219833522914
2026-01-01 19:20:00,S1,29.585507536714598,62.87270141013285,147.1834038831151
2026-01-01 19:25:00,S1,42.89876919875731,77.42971802339451,142.8165880100309
2026-01-01 19:30:00,S1,25.99964783605772,67.14156029084253,155.81024471559994
2026-01-01 19:35:00,S1,38.27585670643825,77.06887879229802,147.17683479121106
2026-01-01 19:40:00,S1,38.57534409899357,73.69079623737535,132.703306836562
2026-01-01 19:45:00,S1,27.569544435545936,69.04063884880972,142.4927953199033
2026-01-01 19:50:00,S1,33.37678978080631,71.9524029975617,136.8978354827641
2026-01-01 19:55:00,S1,38.91155691070016,77.58259375885721,143.03527197953534
2026-01-01 20:00:00,S1,29.154416360653958,74.8298973512376,133.30260189093323
2026-01-01 20:05:00,S1,30.354792410291093,77.35777254091192,135.1153493391396
2026-01-01 20:10:00,S1,28.828368886797097,84.43891828037437,136.57575248488214
2026-01-01 20:15:00,S1,27.06769918354427,66.84212052566004,136.68581341817043
2026-01-01 20:20:00,S1,29.339534271367402,82.84150476753727,124.6129115385113
2026-01-01 20:25:00,S1,26.94940085958748,75.35474388406759,127.15726948037378
2026-01-01 20:30:00,S1,33.760365839154346,70.40189859548987,124.63551432312283
2026-01-01 20:35:00,S1,30.297436029873083,68.29237553178336,121.89633832005656
2026-01-01 20:40:00,S1,35.908852871523166,74.03168912417266,132.12258254768057
2026-01-01 20:45:00,S1,27.587015246948265,79.60407867367812,123.43951563537401
2026-01-01 20:50:00,S1,37.680019914024896,74.36179083612853,113.22388905661359
2026-01-01 20:55:00,S1,40.88347759193232,82.54418703417792,122.23318558830383
2026-01-01 21:00:00,S1,27.46692184122984,67.7065884986597,126.37954102731564
2026-01-01 21:05:00,S1,40.05360214911866,74.8612810530085,119.07270274195294
2026-01-01 21:10:00,S1,45.09567203530501,68.6042619779697,104.47922409073178
2026-01-01 21:15:00,S1,33.70769634748166,76.61419146356057,107.85193577113768
2026-01-01 21:20:00,S1,48.94012775252812,79.1456407087871,114.84315856783813
2026-01-01 21:25:00,S1,43.51468796558365,72.50801923817578,103.25119428386755
2026-01-01 21:30:00,S1,38.755949541301355,61.47693438023495,107.34181758019947
2026-01-01 21:35:00,S1,42.88075174519806,75.3645834187148,107.3879009250225
2026-01-01 21:40:00,S1,46.845037829265124,76.41116476206449,97.33727861721597
2026-01-01 21:45:00,S1,45.3404657293595,76.09250617825099,100.20279552808165
2026-01-01 21:50:00,S1,48.57246573399796,80.07958954019004,82.89968695817802
2026-01-01 21:55:00,S1,42.20273347885214,68.36131059343225,92.67231089227027
2026-01-01 22:00:00,S1,48.58742669159888,76.91999621044143,95.30744521365669
2026-01-01 22:05:00,S1,41.61159764294263,79.27042167851893,89.20005845920092
2026-01-01 22:10:00,S1,49.06652359756712,64.19075505025972,102.56684452385645
2026-01-01 22:15:00,S1,46.04643895433837,74.44482306799507,86.32110961993355
2026-01-01 22:20:00,S1,47.83039157869914,70.07583235183975,90.4435268370641
2026-01-01 22:25:00,S1,58.62721636362131,71.92682935847392,92.57756371981611
2026-01-01 22:30:00,S1,58.83656700940829,73.7983393731958,98.52136440315306
2026-01-01 22:35:00,S1,57.35145341943765,69.3374028077283,83.64025760300801
2026-01-01 22:40:00,S1,49.760366384878814,68.0969515660603,96.2553499467463
2026-01-01 22:45:00,S1,54.54443814366163,71.33685277576643,90.22755458039977
2026-01-01 22:50:00,S1,63.08288951692249,65.40941806660865,85.12363995199543
2026-01-01 22:55:00,S1,58.601294623188295,65.08535440708805,92.31500456256734
2026-01-01 23:00:00,S1,70.3471079090465,73.56978145200253,91.09170527315632
2026-01-01 23:05:00,S1,61.555332442748025,64.07732030080275,87.30549414249252
2026-01-01 23:10:00,S1,61.3659398220817,72.79151658018442,90.98318170253425
2026-01-01 23:15:00,S1,59.65391340173936,71.402219608223,89.15132161120664
2026-01-01 23:20:00,S1,62.63608625172989,60.08055059747612,92.2035655484403
2026-01-01 23:25:00,S1,61.94829253498493,64.9334695540835,95.61688539677583
2026-01-01 23:30:00,S1,66.96516777026098,73.89531984642764,101.0160828024573
2026-01-01 23:35:00,S1,68.89225292689194,62.61458873311569,87.78311787583769
2026-01-01 23:40:00,S1,60.83152333010702,64.78660202730973,105.6264844258468
2026-01-01 23:45:00,S1,58.72519536369741,69.00010535153562,86.28901484215531
2026-01-01 23:50:00,S1,56.786003907971605,70.18131572951,96.47337578077935
2026-01-01 23:55:00,S1,69.05713625383353,64.57503649864836,101.44676832793932
2026-01-02 00:00:00,S1,61.51374972379685,62.40777997120984,101.26802275844804
2026-01-02 00:05:00,S1,56.74164504879383,72.06444506450511,98.18707736275049
2026-01-02 00:10:00,S1,69.88556054150108,73.19946148316416,101.77142110895299
2026-01-02 00:15:00,S1,80.80431762308419,68.94716606716571,101.92645396725845
2026-01-02 00:20:00,S1,68.66481857564354,64.02337146529116,103.08578426146022
2026-01-02 00:25:00,S1,73.20188901826043,59.09580038585891,111.97700122688266
2026-01-02 00:30:00,S1,13.938110745812166,29.261076517293418,33.377692771285574
2026-01-02 00:35:00,S1,69.01603518368105,64.82154709563092,107.79588312543025
2026-01-02 00:40:00,S1,74.29153747518299,63.83338481632188,117.579523254893
2026-01-02 00:45:00,S1,68.38663598423427,68.28008183186479,116.46647299472754
2026-01-02 00:50:00,S1,71.2726903735002,64.05377657257657,120.86278663305401
2026-01-02 00:55:00,S1,71.59758698756146,52.81476925009434,121.82778114894651
2026-01-02 01:00:00,S1,66.65754516711974,65.11822700522616,116.42104408892357
2026-01-02 01:05:00,S1,74.92261918844554,54.396643871817275,119.64925785491128
2026-01-02 01:10:00,S1,69.00760836632175,56.99615496142945,128.061085957655
2026-01-02 01:15:00,S1,65.97944874133935,59.697148573774896,129.23382266951805
2026-01-02 01:20:00,S1,72.27253520547436,67.95615774882107,127.91037051421488
2026-01-02 01:25:00,S1,64.88587575576781,73.06108548149611,130.40272814227706
2026-01-02 01:30:00,S1,69.26424048163068,60.08124117366536,137.9668112488019
2026-01-02 01:35:00,S1,68.78031512736906,55.670695433256846,130.33723887514455
2026-01-02 01:40:00,S1,73.91608142070407,58.80163470097001,137.6946170430799
2026-01-02 01:45:00,S1,70.47966115605173,60.11363927528587,135.55304612842258
2026-01-02 01:50:00,S1,67.56032086644986,53.62255614882942,137.01498115576666
2026-01-02 01:55:00,S1,71.31422805478607,63.75720408914736,145.06506035558965
2026-01-02 02:00:00,S1,73.67805392440212,55.491914831415485,145.08865361551108
2026-01-02 02:05:00,S1,68.98047479857424,56.39628558713991,146.33662443237142
2026-01-02 02:10:00,S1,65.67157245213527,56.809225042956385,150.01591282202548
2026-01-02 02:15:00,S1,58.45426494330373,55.16601820856281,144.72009646137636
2026-01-02 02:20:00,S1,59.048114181993945,56.83813358360177,149.05406159568258
2026-01-02 02:25:00,S1,62.17581828790233,49.14978566033721,145.02077346892858
2026-01-02 02:30:00,S1,59.95215745027655,49.04484076079617,149.0156715776317
2026-01-02 02:35:00,S1,61.333718170406044,45.943948976473024,147.45852570618467
2026-01-02 02:40:00,S1,61.79338667988338,53.25905684359268,149.1974655049117
2026-01-02 02:45:00,S1,63.37455663653134,54.58190259491193,152.17797354986462
2026-01-02 02:50:00,S1,59.565692483392375,52.610962791679036,145.4853092872545
2026-01-02 02:55:00,S1,61.52072314802861,58.33900906057261,160.29561505108563
2026-01-02 03:00:00,S1,58.56039703893051,49.592936871191576,144.94288207864193
2026-01-02 03:05:00,S1,47.49217506443568,52.62925873155727,143.92278976397913
2026-01-02 03:10:00,S1,51.78791894059369,43.50227460704189,155.68644245601044
2026-01-02 03:15:00,S1,54.86481988724858,46.711425207553134,153.63813515941948
2026-01-02 03:20:00,S1,48.62502020507958,51.82198379559457,152.46698713925704
2026-01-02 03:25:00,S1,56.750976717497814,52.29870266114179,152.03863327313877
2026-01-02 03:30:00,S1,60.47458080021693,46.30406813938516,148.27191829719033
2026-01-02 03:35:00,S1,57.977853985039175,47.14870723609807,143.1710848331276
2026-01-02 03:40:00,S1,49.875857032395146,39.66248944873567,147.25121450152633
2026-01-02 03:45:00,S1,57.45363068424981,45.22447293920039,142.59495355597267
2026-01-02 03:50:00,S1,49.800265898964504,51.232141135951835,149.862191676312
2026-01-02 03:55:00,S1,46.43052541785734,49.43992922525401,143.15832887763722
2026-01-02 04:00:00,S1,44.112160043796955,48.864197939697725,138.57866657618723
2026-01-02 04:05:00,S1,44.73631850004267,46.42019009062643,139.82196988454567
2026-01-02 04:10:00,S1,43.38562198800887,46.03076433897819,142.1315634837083
2026-01-02 04:15:00,S1,45.26682344602091,42.53181822192034,135.80693708127754
2026-01-02 04:20:00,S1,44.318273995561945,49.17955009508145,132.99945773950495
2026-01-02 04:25:00,S1,42.645722204562155,47.65641185853826,136.74633287131599
2026-01-02 04:30:00,S1,43.94666588385195,47.89206795590835,135.10866254456263
2026-01-02 04:35:00,S1,46.86501644503419,42.69663175966397,129.65014383977856
2026-01-02 04:40:00,S1,44.8295843035189,34.46943330414325,128.08251385273692
2026-01-02 04:45:00,S1,31.849417293002883,50.64585271396608,129.80952539495493
2026-01-02 04:50:00,S1,5.14405145401849,21.352258829595414,35.875866371638786
2026-01-02 04:55:00,S1,42.40302487086319,40.73817713552934,117.93969572517871
